"cod_person","var_nuevo","p606n","p606","dominio","p101","p105a","p105b","p110a1","p110c","p110c1","p1142","p1144","nbi1","nbi2","nbi3","nbi4","nbi5","p612n","p612a","codperso","p203","p207","p208a","p209","p300a","p301a","p301d","p301a0","p306","p313","p314d","p401h1","p401h2","p401h4","p401h5","p401h6","p501","p513t","p513a2","p524a1","p556t1","p558c"
"0196290561103","01962905611",3,2,7,1,2,0,1,1,4,1,1,0,0,0,0,0,7,1,"03",3,1,21,6,4,10,2,0,2,3,1,2,2,2,2,2,2,0,0,0,0,7
"0196300471103","01963004711",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,6,1,1,2,3,1,2,2,2,2,2,1,28,0,0,25,6
"0196300641103","01963006411",3,2,7,1,2,0,1,1,24,1,0,1,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,1,1,2,2,2,2,2,1,54,1,0,0,4
"0196300991103","01963009911",3,2,7,1,2,0,2,1,24,1,0,1,0,0,0,0,7,1,"03",3,2,21,6,4,8,1,0,2,3,1,2,2,2,2,2,1,48,3,700,0,6
"0196380131102","01963801311",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"02",3,1,22,6,4,6,1,1,2,2,1,2,2,2,2,2,1,48,0,0,0,6
"0196380361103","01963803611",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"03",3,1,22,6,11,10,2,0,2,3,1,2,2,2,2,2,1,60,1,1800,350,3
"0196380361104","01963803611",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"04",3,1,20,6,4,9,2,0,2,6,1,2,2,2,2,2,1,36,1,160,350,3
"0196390191105","01963901911",3,2,7,1,4,1600,1,1,6,1,1,0,0,0,0,0,7,4,"05",3,1,19,6,4,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,8
"0196431311105","01964313111",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"05",5,2,22,6,4,7,1,0,1,0,1,2,2,2,2,2,1,48,7,680,350,4
"0196470591103","01964705911",3,2,7,1,2,0,1,1,5,1,1,0,0,0,0,0,7,0,"03",3,2,22,6,4,9,1,0,2,1,1,2,2,2,2,2,2,0,0,0,0,3
"0196471051103","01964710511",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,22,6,4,8,2,0,2,2,1,2,2,2,2,2,1,4,1,40,0,4
"0196481051102","01964810511",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"02",3,2,19,1,4,6,1,1,2,10,1,2,2,2,2,2,1,28,0,0,0,6
"0196500601103","01965006011",3,2,7,1,4,208,1,1,5,1,0,0,0,0,0,0,7,1,"03",3,2,21,6,4,7,2,0,1,0,1,2,2,2,2,2,1,40,0,0,0,6
"0196510951104","01965109511",3,2,7,1,2,0,1,1,10,1,0,0,0,0,0,0,7,0,"04",5,2,20,6,4,7,1,0,1,0,1,2,2,2,2,2,2,0,0,0,350,6
"0196550441103","01965504411",3,2,7,1,2,0,1,1,5,1,1,0,0,0,0,0,7,1,"03",3,1,22,6,4,9,1,0,2,2,1,2,2,2,2,2,1,48,0,240,0,8
"0196550441104","01965504411",3,2,7,1,2,0,1,1,5,1,1,0,0,0,0,0,7,1,"04",3,2,20,6,4,9,1,0,1,6,1,2,2,2,2,2,1,48,2,1500,0,6
"0196550661102","01965506611",3,2,7,1,1,50,1,1,16,1,0,0,0,0,0,0,7,0,"02",2,2,22,2,4,7,2,0,1,2,1,2,2,2,2,2,1,60,3,90,350,6
"0196570961103","01965709611",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,2,"03",3,2,22,6,4,9,1,0,1,0,1,2,2,2,2,2,1,7,0,0,1270,6
"0196570961104","01965709611",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,2,"04",3,2,21,6,4,7,1,0,1,6,1,2,2,2,2,2,1,5,6,0,0,6
"0196590691106","01965906911",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,1,7,0,"06",3,2,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,9,1,0,0,7
"0196600091101","01966000911",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,1,"01",1,1,21,6,4,7,2,0,1,0,1,2,2,2,2,2,1,8,0,40,500,5
"0196600841104","01966008411",3,2,7,1,2,0,1,1,8,1,1,0,0,0,0,0,7,0,"04",3,1,19,6,4,7,2,0,1,0,1,2,2,2,2,2,1,60,6,50,0,4
"0196610011102","01966100111",3,2,7,1,6,0,1,1,24,1,1,0,0,0,0,0,7,0,"02",3,1,21,6,4,9,1,0,2,2,1,2,2,2,2,2,1,48,8,900,0,6
"0196610011103","01966100111",3,2,7,1,6,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,48,1,950,0,6
"0196620351102","01966203511",3,2,7,1,2,0,1,1,12,1,0,0,0,0,1,0,7,0,"02",3,2,21,6,4,6,1,1,2,5,1,2,2,2,2,2,2,0,0,0,0,6
"0196621161104","01966211611",3,2,7,1,6,0,1,1,10,1,1,0,0,0,0,0,7,1,"04",7,1,20,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0196621361103","01966213611",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"03",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0196721111103","01967211111",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"03",3,2,19,6,4,7,1,0,1,0,1,2,2,2,2,2,1,4,0,0,0,6
"0196721111106","01967211111",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"06",3,1,21,5,4,6,1,1,2,2,1,2,2,2,2,2,1,52,0,0,0,6
"0196740841103","01967408411",3,2,7,1,2,0,1,1,24,1,0,1,1,0,0,0,7,0,"03",3,2,19,6,4,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,7
"0196741521102","01967415211",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"02",3,1,19,6,4,7,2,0,1,0,1,2,2,2,2,2,1,15,9,0,0,5
"0196780481203","01967804812",3,2,7,1,2,0,1,1,3,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,4,6,1,1,2,3,1,2,2,2,2,2,1,24,0,520,350,6
"0196780482202","01967804822",3,2,7,NA,6,0,1,1,3,1,0,0,0,0,0,0,7,0,"02",2,2,20,1,4,6,1,1,2,10,1,2,2,2,2,2,1,36,1,180,0,1
"0196780641105","01967806411",3,2,7,1,2,0,1,1,3,1,1,0,0,0,0,0,7,1,"05",3,2,20,6,4,7,1,0,1,0,1,2,2,2,2,2,1,6,3,0,350,4
"0196780931103","01967809311",3,2,7,1,2,0,1,1,3,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,7,1,0,1,0,1,2,2,2,2,2,1,10,2,0,350,6
"0196800721101","01968007211",3,2,7,4,1,70,1,1,24,1,0,0,0,0,0,0,7,0,"01",1,1,22,1,4,6,1,1,2,2,1,2,2,2,2,2,1,48,1,250,0,5
"0196800721102","01968007211",3,2,7,4,1,70,1,1,24,1,0,0,0,0,0,0,7,0,"02",2,2,19,1,4,6,1,1,2,10,1,2,2,2,2,2,2,0,0,0,0,5
"0196810051103","01968100511",3,2,7,1,2,0,1,1,22,1,1,0,0,0,0,0,7,1,"03",3,2,20,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0196810581106","01968105811",3,2,7,1,2,0,1,1,21,1,0,0,0,0,0,0,7,0,"06",3,2,20,5,4,6,1,1,2,3,NA,2,2,2,2,2,1,70,1,0,350,5
"0196810851103","01968108511",3,2,7,1,2,0,1,1,22,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,8,2,0,2,3,1,2,2,2,2,2,1,28,2,0,210,3
"0196820501104","01968205011",3,2,7,1,2,0,2,1,12,1,1,0,0,0,0,0,7,2,"04",5,2,20,6,4,9,1,0,2,6,1,2,2,2,2,2,2,0,0,0,0,6
"0196831051102","01968310511",3,2,7,1,2,0,1,1,4,1,0,0,0,0,0,0,7,1,"02",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0196831051103","01968310511",3,2,7,1,2,0,1,1,4,1,0,0,0,0,0,0,7,1,"03",3,2,21,6,4,8,2,0,1,3,1,2,2,2,2,2,1,4,2,60,0,6
"0196840331102","01968403311",3,2,7,1,1,100,1,1,24,1,1,0,1,0,0,0,7,0,"02",3,2,19,6,4,7,1,0,1,0,1,2,2,2,2,2,1,7,0,0,10,7
"0196840681106","01968406811",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"06",7,2,20,6,4,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,4
"0196860791103","01968607911",3,2,7,1,2,0,1,2,0,1,1,0,0,0,0,0,7,0,"03",3,2,19,6,4,8,2,0,2,2,1,2,2,2,2,2,1,36,6,600,0,8
"0196861141103","01968611411",3,2,7,1,2,0,2,2,0,1,1,0,0,0,0,0,7,1,"03",3,1,19,6,4,9,2,0,2,6,1,2,2,2,2,2,1,2,1,0,0,6
"0196861311103","01968613111",3,2,7,1,1,50,2,2,0,1,1,0,0,0,0,0,7,0,"03",3,2,21,6,4,8,2,0,2,2,1,2,2,2,2,2,1,40,1,1000,350,7
"0196870111101","01968701111",3,2,7,1,6,0,1,1,24,1,0,0,0,0,0,0,7,0,"01",1,1,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,48,0,180,0,6
"0196870621105","01968706211",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"05",3,2,22,6,4,8,2,0,2,2,1,2,2,2,2,2,1,7,1,0,0,4
"0196871191107","01968711911",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,1,7,0,"07",3,2,19,6,4,6,1,1,2,1,1,2,2,2,2,2,2,0,0,0,0,6
"0196880901107","01968809011",3,2,7,1,6,0,1,1,24,1,0,1,0,0,0,0,7,2,"07",3,1,21,6,4,6,1,1,2,3,1,2,2,2,2,2,1,40,0,200,0,6
"0196880901108","01968809011",3,2,7,1,6,0,1,1,24,1,0,1,0,0,0,0,7,2,"08",3,2,19,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,6
"0196930681103","01969306811",3,2,7,1,6,0,1,2,0,1,1,0,0,0,0,0,7,1,"03",3,2,21,6,4,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0196941601103","01969416011",3,2,7,1,6,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,11,6,1,1,2,2,1,2,2,2,2,2,1,48,0,150,0,3
"0196950161103","01969501611",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,19,6,4,7,2,0,1,0,1,2,2,2,2,2,1,48,1,180,0,8
"0196981631104","01969816311",3,2,7,1,2,0,2,1,24,1,0,1,0,0,0,0,7,1,"04",3,2,22,6,4,6,1,1,2,3,1,2,2,2,2,2,1,53,2,700,0,6
"0196981631105","01969816311",3,2,7,1,2,0,2,1,24,1,0,1,0,0,0,0,7,1,"05",3,1,20,6,4,9,2,0,1,0,1,2,2,2,2,2,1,10,1,60,0,6
"0196981641103","01969816411",3,2,7,1,2,0,2,1,24,1,1,1,0,0,0,0,7,1,"03",3,2,19,6,4,9,2,0,1,0,1,2,2,2,2,2,1,48,6,200,0,6
"0196990241103","01969902411",3,2,7,1,2,0,1,1,24,1,0,0,1,0,0,0,7,0,"03",3,1,21,6,4,8,1,0,2,3,1,2,2,2,2,2,1,7,0,175,350,8
"0196990521105","01969905211",3,2,7,1,2,0,1,1,24,1,0,0,0,1,0,0,7,0,"05",3,1,20,1,4,6,1,1,2,1,1,2,2,2,2,2,1,48,0,250,350,7
"0196990521106","01969905211",3,2,7,1,2,0,1,1,24,1,0,0,0,1,0,0,7,0,"06",4,2,19,1,4,6,1,1,2,10,2,2,2,2,2,2,2,0,0,0,350,7
"0197000731103","01970007311",3,2,7,1,2,0,1,1,24,1,0,1,0,0,0,0,7,0,"03",3,1,21,6,4,6,1,1,2,9,2,2,2,2,2,2,2,0,0,0,0,8
"0197000731104","01970007311",3,2,7,1,2,0,1,1,24,1,0,1,0,0,0,0,7,0,"04",3,2,19,6,4,6,1,1,2,9,NA,2,2,2,2,2,1,25,1,450,0,6
"0197010671103","01970106711",3,2,7,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,20,6,11,6,1,1,2,3,1,2,2,2,2,2,1,12,2,0,0,3
"0197083071103","01970830711",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,19,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197100271103","01971002711",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,19,6,4,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197100271105","01971002711",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"05",3,2,21,1,4,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197100821103","01971008211",3,2,7,1,2,0,2,1,2,1,1,0,0,0,0,0,7,0,"03",3,1,19,6,4,7,1,0,2,2,1,2,2,2,2,2,1,42,1,0,0,8
"0197100921103","01971009211",3,2,7,1,2,0,1,1,5,1,1,0,0,0,0,0,7,2,"03",3,2,21,6,4,8,2,0,2,3,1,2,2,2,2,2,1,14,0,0,0,6
"0197121131106","01971211311",3,2,7,1,2,0,1,1,24,1,1,1,0,0,0,0,7,1,"06",3,2,22,5,4,7,2,0,1,0,1,2,2,2,2,2,1,16,6,60,0,7
"0197201241104","01972012411",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"04",3,1,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,36,0,0,0,3
"0197220241102","01972202411",3,2,7,1,1,350,1,1,6,1,0,0,0,0,0,0,7,1,"02",3,2,20,6,4,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197231891103","01972318911",3,2,7,1,2,0,1,1,13,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,7,2,0,2,2,1,2,2,2,2,2,1,40,0,2000,0,6
"0197241201103","01972412011",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,19,6,4,8,2,0,2,2,1,2,2,2,2,2,1,54,3,200,350,8
"0197250241101","01972502411",3,2,7,4,1,200,1,1,8,1,1,0,0,0,0,0,7,0,"01",1,1,19,6,4,6,1,0,1,0,1,2,2,2,2,2,1,12,1,100,400,6
"0197250401103","01972504011",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",5,2,21,6,4,6,1,1,2,11,1,2,2,2,2,2,1,48,11,1050,0,6
"0197250701103","01972507011",3,2,7,1,2,0,1,1,10,1,1,0,0,0,0,0,7,1,"03",3,2,20,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197251471102","01972514711",3,2,7,1,1,250,1,1,8,1,1,0,0,0,0,0,7,1,"02",2,2,22,1,4,6,1,1,2,10,1,2,2,2,2,2,2,0,0,0,0,6
"0197260591103","01972605911",3,1,7,1,2,0,1,1,3,1,1,0,0,0,0,0,7,2,"03",3,1,19,6,4,6,2,0,2,6,2,2,2,2,2,2,1,30,1,500,0,6
"0197270201105","01972702011",3,2,7,1,2,0,2,1,8,1,1,0,0,0,0,0,7,1,"05",5,1,20,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197290281103","01972902811",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,22,6,4,6,1,1,1,0,1,2,2,2,2,2,1,42,3,2500,0,6
"0197291541103","01972915411",3,2,7,1,2,0,1,1,6,1,1,0,0,0,0,0,7,1,"03",3,2,22,6,4,7,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197300541101","01973005411",3,2,7,1,1,250,1,1,5,1,0,0,0,0,0,0,7,0,"01",1,1,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,54,11,1280,0,1
"0197310591102","01973105911",3,2,7,1,2,0,1,1,12,1,1,0,0,0,0,0,7,1,"02",3,1,21,6,4,9,2,0,2,6,1,2,2,2,2,2,1,48,7,950,470,6
"0197310801106","01973108011",3,2,7,1,2,0,1,1,8,1,0,0,0,0,0,0,7,0,"06",5,1,20,6,4,6,1,1,2,2,2,2,2,2,2,2,1,25,2,450,350,3
"0197350111103","01973501111",3,2,7,1,1,1000,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,22,6,4,7,2,0,1,0,1,2,2,2,2,2,1,18,0,0,0,6
"0197350381103","01973503811",3,2,7,1,1,700,1,1,19,1,1,0,0,0,0,0,7,1,"03",3,2,21,6,4,8,2,0,2,2,1,2,2,2,2,2,1,8,1,1000,0,6
"0197360431104","01973604311",3,2,7,1,2,0,1,1,18,1,1,0,0,0,0,0,7,1,"04",3,1,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,25,0,0,0,6
"0197361001104","01973610011",3,2,7,1,2,0,1,1,8,1,1,0,0,0,0,0,7,1,"04",3,1,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,44,8,1200,0,6
"0197371221303","01973712213",3,2,7,1,2,0,1,1,8,1,0,0,0,0,0,0,7,0,"03",5,1,21,6,4,7,1,0,1,0,1,2,2,2,2,2,1,42,0,350,0,6
"0197380111105","01973801111",3,2,7,1,2,0,2,2,0,1,1,0,0,0,0,0,7,0,"05",5,2,20,6,4,6,1,1,1,0,1,2,2,2,2,2,1,54,6,750,350,6
"0197380761103","01973807611",3,2,7,1,2,0,2,2,0,1,1,1,1,0,0,0,7,0,"03",3,1,21,6,4,6,1,1,2,1,1,2,2,2,2,2,1,48,3,1100,0,6
"0197470381101","01974703811",3,2,7,1,1,600,1,1,24,1,1,0,0,0,0,0,7,0,"01",1,1,22,6,4,7,2,0,2,1,1,2,2,2,2,2,1,48,2,1000,0,8
"0197480011105","01974800111",3,2,7,1,7,0,1,1,8,1,1,0,0,0,0,0,7,0,"05",3,1,21,6,4,6,1,1,2,1,1,2,2,2,2,2,2,0,0,0,642,4
"0197480011107","01974800111",3,2,7,1,7,0,1,1,8,1,1,0,0,0,0,0,7,0,"07",3,2,20,5,4,6,1,1,2,1,NA,2,2,2,2,2,2,0,0,0,400,6
"0197480351103","01974803511",3,2,7,1,2,0,1,1,5,1,1,0,0,0,0,0,7,1,"03",5,1,21,6,4,8,1,0,2,1,1,2,2,2,2,2,1,48,0,3000,0,6
"0197480351104","01974803511",3,2,7,1,2,0,1,1,5,1,1,0,0,0,0,0,7,1,"04",5,1,22,6,4,9,1,0,1,0,1,2,2,2,2,2,2,24,1,400,200,6
"0197491771103","01974917711",3,2,7,1,2,0,1,1,6,1,1,0,0,0,0,0,7,1,"03",3,1,21,6,4,6,1,0,2,1,1,2,2,2,2,2,1,48,6,1000,300,5
"0197501171103","01975011711",3,1,7,1,2,0,1,1,15,1,1,0,0,0,0,0,7,3,"03",3,1,22,6,4,10,2,0,1,3,1,2,2,2,2,2,1,24,6,1000,0,6
"0197510841102","01975108411",3,2,7,1,6,0,1,1,24,1,0,0,0,0,0,0,7,2,"02",2,2,21,1,4,6,1,1,2,11,1,2,2,2,2,2,2,0,0,0,0,6
"0197511021304","01975110213",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"04",4,2,22,1,4,6,1,1,2,1,1,2,2,2,2,2,1,7,1,0,200,4
"0197511321104","01975113211",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,1,"04",3,2,20,6,4,6,1,1,2,5,1,2,2,2,2,2,2,0,0,0,260,6
"0197540361103","01975403611",3,2,7,1,1,1500,1,1,24,1,1,0,0,0,0,0,7,5,"03",5,1,19,6,4,9,1,0,1,0,1,2,2,2,2,2,1,6,3,150,0,5
"0197550031103","01975500311",3,2,7,1,2,0,1,1,9,1,1,0,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,26,3,465,0,6
"0197560511102","01975605111",3,2,7,1,6,0,2,1,8,1,1,0,0,0,0,0,7,1,"02",3,2,19,6,4,9,1,0,1,0,1,2,2,2,2,2,1,7,0,0,0,6
"0197560811104","01975608111",3,2,7,1,2,0,1,1,12,1,1,0,0,0,0,0,7,2,"04",3,1,20,6,4,9,2,0,1,0,1,2,2,2,2,2,1,35,4,0,0,6
"0197570151103","01975701511",3,2,7,1,2,0,1,1,10,1,1,0,0,0,0,0,7,1,"03",3,2,20,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197570311106","01975703111",3,2,7,1,2,0,1,1,9,1,1,0,0,0,0,0,7,2,"06",5,2,19,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,350,6
"0197580121102","01975801211",3,2,7,1,6,0,1,1,10,1,1,0,0,0,0,0,7,0,"02",7,1,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,40,6,1025,0,6
"0197580491102","01975804911",3,2,7,3,6,0,1,1,24,1,1,0,0,0,0,0,7,1,"02",3,1,19,6,4,6,1,1,2,3,NA,2,2,2,2,2,1,6,2,80,0,5
"0197580861101","01975808611",3,2,7,1,6,0,1,1,14,1,1,0,0,0,0,0,7,0,"01",1,2,22,5,4,9,2,0,2,1,1,2,2,2,2,2,1,54,8,1025,0,7
"0197580981101","01975809811",3,2,7,1,2,0,1,1,12,1,1,0,0,0,0,0,7,0,"01",1,1,21,6,4,7,2,0,1,0,1,2,2,2,2,2,1,48,5,1025,0,6
"0197590111103","01975901111",3,2,7,1,2,0,1,1,8,1,1,0,0,0,0,0,7,1,"03",3,2,22,6,4,10,1,0,1,3,1,2,2,2,2,2,1,18,6,512,0,6
"0197590621102","01975906211",3,2,7,1,1,400,1,1,11,1,1,0,0,0,0,0,7,0,"02",3,1,22,6,4,6,1,1,2,11,1,2,2,2,2,2,1,30,1,0,0,6
"0197600971105","01976009711",3,2,7,1,2,0,2,2,0,1,0,0,0,1,0,0,7,0,"05",4,1,21,1,4,6,1,1,2,2,1,2,2,2,2,2,1,48,1,1300,350,6
"0197611251104","01976112511",3,2,7,1,1,150,1,1,9,1,1,1,1,0,0,0,7,2,"04",3,1,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,2,3,0,0,6
"0197630431103","01976304311",3,2,7,1,2,0,1,1,8,1,1,0,0,0,0,0,7,1,"03",3,1,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,16,0,650,0,6
"0197640111101","01976401111",3,2,7,4,1,230,1,1,10,1,1,0,0,0,0,0,7,1,"01",1,1,21,6,4,6,1,1,1,0,1,2,2,2,2,2,1,20,2,800,75,4
"0197640631102","01976406311",3,2,7,4,1,400,1,1,4,1,0,0,0,0,0,0,7,0,"02",3,2,20,6,4,9,2,0,2,1,1,2,2,2,2,2,1,24,2,400,0,6
"0197641041104","01976410411",3,2,7,1,2,0,1,1,15,1,1,0,0,0,0,0,7,2,"04",7,2,22,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,920,6
"0197660021103","01976600211",3,2,7,1,2,0,1,1,10,1,0,1,0,0,0,0,7,0,"03",3,1,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,35,0,250,350,6
"0197660721103","01976607211",3,2,7,1,2,0,1,1,12,1,1,0,0,0,0,0,7,0,"03",3,1,21,6,4,6,1,1,2,2,1,2,2,2,2,2,1,72,0,1700,560,6
"0197671331103","01976713311",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,3,"03",3,1,21,6,4,9,1,0,1,0,1,2,2,2,2,2,1,35,4,500,0,6
"0197671331104","01976713311",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,3,"04",3,1,20,6,4,6,1,1,1,0,1,2,2,2,2,2,1,60,1,500,0,1
"0197680341103","01976803411",3,2,7,1,1,400,1,1,7,1,0,0,0,0,0,0,7,0,"03",3,2,20,6,4,7,1,0,1,0,1,2,2,2,2,2,1,2,0,0,0,7
"0197680701101","01976807011",3,2,7,1,2,0,1,1,10,1,1,0,0,0,0,0,7,1,"01",1,1,22,1,4,6,1,1,2,1,1,2,2,2,2,2,1,48,7,900,0,6
"0197680701102","01976807011",3,2,7,1,2,0,1,1,10,1,1,0,0,0,0,0,7,1,"02",2,2,20,1,4,6,1,1,1,0,1,2,2,2,2,2,2,0,0,0,200,5
"0197711201104","01977112011",3,1,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,4,"04",3,2,21,6,4,9,2,0,2,6,1,2,2,2,2,2,2,0,0,0,0,8
"0197711201105","01977112011",3,1,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,4,"05",3,2,20,6,4,6,1,1,2,6,1,2,2,2,2,2,2,0,0,0,0,6
"0197721171102","01977211711",3,2,7,1,6,0,1,1,24,1,0,0,0,0,0,0,7,1,"02",2,2,20,1,4,6,1,1,2,10,1,2,2,2,2,2,1,18,5,0,0,6
"0197750121104","01977501211",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"04",3,1,21,6,4,6,1,1,2,2,1,2,2,2,2,2,1,77,0,900,0,6
"0197770021102","01977700211",3,2,7,1,2,0,1,1,2,1,1,0,0,0,0,0,7,1,"02",3,2,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,40,0,1025,0,6
"0197910041102","01979100411",3,2,7,1,2,0,1,1,2,1,0,1,0,0,0,0,7,0,"02",3,2,22,6,4,6,1,1,2,2,1,2,2,2,2,2,2,0,5,350,350,6
"0197920641103","01979206411",3,2,7,1,2,0,1,1,8,1,1,0,0,1,0,0,7,0,"03",5,1,20,6,4,6,1,1,2,11,NA,2,2,2,1,1,2,0,0,0,0,6
"0197921031102","01979210311",3,2,7,1,1,300,2,2,0,1,0,0,0,0,0,0,7,1,"02",3,2,21,6,4,9,1,0,1,3,1,2,2,2,2,2,2,0,0,0,0,6
"0197921031103","01979210311",3,2,7,1,1,300,2,2,0,1,0,0,0,0,0,0,7,1,"03",3,2,19,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197930481103","01979304811",3,2,7,1,2,0,2,2,0,1,0,1,0,0,0,0,7,0,"03",3,1,22,6,4,7,2,0,2,1,1,2,2,2,2,2,2,0,0,0,0,4
"0197930701104","01979307011",3,2,7,1,2,0,1,1,24,1,0,1,0,0,0,0,7,1,"04",3,2,21,1,4,7,2,0,1,0,1,2,2,2,2,2,1,9,1,0,350,6
"0197950011103","01979500111",3,2,7,1,2,0,1,1,4,1,0,1,1,0,0,0,7,0,"03",3,1,21,6,4,6,1,1,2,1,NA,2,2,2,2,2,1,20,0,40,0,6
"0197950011104","01979500111",3,2,7,1,2,0,1,1,4,1,0,1,1,0,0,0,7,0,"04",3,2,19,6,4,6,1,1,2,1,1,2,2,2,2,2,2,0,0,0,0,6
"0197950851102","01979508511",3,2,7,1,2,0,1,1,4,1,1,0,0,0,0,0,7,0,"02",3,2,19,6,4,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0197971021103","01979710211",3,2,7,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,1,1,2,2,2,2,2,1,35,0,0,0,5
"0197980131107","01979801311",3,2,7,1,2,0,1,1,24,1,1,1,0,0,0,0,7,0,"07",3,2,19,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,550,4
"0198010041105","01980100411",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,1,"05",5,1,22,6,4,9,2,0,2,1,1,2,2,2,2,2,1,18,1,0,350,6
